"property_id","price"
"0006c9478f4e7edc53d84916",508749328.629889
"00076c8f390d5dcccc133309",749708159.626572
"001399d3861c5792ccb8b515",674040561.070117
"0016e35cfd881ee2e37b49b3",643292150.381089
"001c03f6103d35389825b62e",612887213.98231
"001d77bfb387bdf0b53e9e83",568778362.313782
"001dbdd202e9908ee42713a8",635941851.461464
"00304df33a3c9a7e396ddd3a",581155137.778133
"0037d98f6ac46a86e36def45",572470302.820314
"0038a3b703f4ec779bbcfe6b",657864231.211264
"004776514ad269b380581066",542744506.264828
"004c9da9ef1b3b5e309e475a",629590830.67953
"00571815d5a7f208eb3e7737",616873434.893109
"00586a92b53f4a8f9f6b3022",704181726.208232
"005ab848b35907e42aa0f4f2",655951692.465645
"0064cd1c55914cc8370a096f",557387453.972227
"0083ef74db679d22463a1afe",556500931.670622
"00858277a3cf4f31b8e3f738",687344037.934918
"008c7a02d158f3b17ee8e015",594695376.642175
"00a5133e7373eae3f0be8f2e",589867389.538499
"00af33cff3ff7c6927306df4",590537742.262906
"00ba709f184e70be13e5bf9b",455148756.543312
"00bff9be2d524083e3b3149d",518603345.253575
"00c1165df93a4cfe679f54e2",640098414.807671
"00c75d59ed4777481a50cbd3",692890686.511153
"00ce045307538da1b0bb7972",509505734.42397
"00cea81b78d6007eb405d5b3",588555247.706311
"00dd36caffef00fcde85b235",747620971.456842
"00dea98fbfbfeae74c513bb6",686486952.706983
"00e7c5894c739852052f566a",612516390.191839
"00e80be4feb1e8593b7713fe",574503328.244072
"00e9afbd1d27062a7bd40a3c",634782820.206473
"00eb120ba4410ed8efa24a8e",573654294.708612
"00f2621035b1969d53f03fca",687086204.649328
"00f5ba660a4fcf6ddb96220a",569079548.343072
"00f6a62599f25ac506113149",666733728.249335
"0100b3a412accebf6a3aa4b1",539124376.257952
"01018b9796a105be650ec802",662346412.783271
"010e676743f6afc01fd0838b",555089483.790805
"011a6d0f12ba108ef15076b4",512353987.443028
"011c2017b63235bf0ed3f241",591291756.467349
"01230eede2a4a74ec4ee5105",576553482.202896
"0123237414f757b9c3809f88",557023673.987447
"012b8d616667a6dcece0dfaf",615620293.781573
"013e2a07f94a99323b64d370",610328088.177745
"014799b9ef7d5244fb6640ff",772392212.953452
"0152ffa8757aaaf417e9f997",612086301.676464
"015d17895f32e2a8b616ca1b",556381815.688705
"01636da0aa2bc223af023a13",646249058.769862
"016bb199b12846ccb0b03191",600824391.849532
"016dd08801ad1a1e7f6e695b",596439232.592739
"0172678cb0737e21a317eda4",604863020.919258
"017487de3455d9f642a7fadc",670899484.67133
"0181972aeb6bf451012a47c6",720700614.860453
"0183b38955437e8d0128a013",620676574.504843
"019cd320e02a64ba3ba9a37d",629124356.852283
"019f4a25794ef01294845b51",540810933.390625
"01a5a230e8a808d844e64397",569813869.75903
