"property_id","price"
"0006c9478f4e7edc53d84916",423919789.541589
"00076c8f390d5dcccc133309",857683857.523088
"001399d3861c5792ccb8b515",746099705.882433
"0016e35cfd881ee2e37b49b3",611749999.973154
"001c03f6103d35389825b62e",652503570.402526
"001d77bfb387bdf0b53e9e83",745998598.433891
"001dbdd202e9908ee42713a8",815445401.907875
"00304df33a3c9a7e396ddd3a",746800446.104697
"0037d98f6ac46a86e36def45",596634386.29038
"0038a3b703f4ec779bbcfe6b",692619860.223703
"004776514ad269b380581066",657616366.111851
"004c9da9ef1b3b5e309e475a",544002832.277878
"00571815d5a7f208eb3e7737",601429819.834671
"00586a92b53f4a8f9f6b3022",684922776.836935
"005ab848b35907e42aa0f4f2",836295418.518365
"0064cd1c55914cc8370a096f",609506163.920145
"0083ef74db679d22463a1afe",533687846.214874
"00858277a3cf4f31b8e3f738",556738089.424895
"008c7a02d158f3b17ee8e015",717544901.703689
"00a5133e7373eae3f0be8f2e",665317529.295423
"00af33cff3ff7c6927306df4",606608594.329445
"00ba709f184e70be13e5bf9b",705039519.020421
"00bff9be2d524083e3b3149d",695714261.581215
"00c1165df93a4cfe679f54e2",735108445.483302
"00c75d59ed4777481a50cbd3",765997133.481393
"00ce045307538da1b0bb7972",650122576.646604
"00cea81b78d6007eb405d5b3",661522210.708519
"00dd36caffef00fcde85b235",803628701.171895
"00dea98fbfbfeae74c513bb6",772965525.104754
"00e7c5894c739852052f566a",613704654.876122
"00e80be4feb1e8593b7713fe",581475353.111027
"00e9afbd1d27062a7bd40a3c",1010323476.6941
"00eb120ba4410ed8efa24a8e",500889847.481178
"00f2621035b1969d53f03fca",721992846.538528
"00f5ba660a4fcf6ddb96220a",716213614.44547
"00f6a62599f25ac506113149",895359640.025422
"0100b3a412accebf6a3aa4b1",572331223.036203
"01018b9796a105be650ec802",700525262.277875
"010e676743f6afc01fd0838b",837418752.817823
"011a6d0f12ba108ef15076b4",525829037.325555
"011c2017b63235bf0ed3f241",740257211.634535
"01230eede2a4a74ec4ee5105",670907021.857437
"0123237414f757b9c3809f88",964584780.952126
"012b8d616667a6dcece0dfaf",961349973.561991
"013e2a07f94a99323b64d370",921528767.10735
"014799b9ef7d5244fb6640ff",818872309.869033
"0152ffa8757aaaf417e9f997",1085330608.04536
"015d17895f32e2a8b616ca1b",626795651.424204
"01636da0aa2bc223af023a13",658470058.352051
"016bb199b12846ccb0b03191",695057982.231756
"016dd08801ad1a1e7f6e695b",547409149.719502
"0172678cb0737e21a317eda4",503219772.578148
"017487de3455d9f642a7fadc",805568107.635787
"0181972aeb6bf451012a47c6",799938944.102023
"0183b38955437e8d0128a013",789939819.39949
"019cd320e02a64ba3ba9a37d",635432006.105479
"019f4a25794ef01294845b51",783196904.398617
"01a5a230e8a808d844e64397",796759347.665412
"01abe3cfc94be46c1153c82d",725777075.201946
"01afa737bcfa6b1ab530eb09",754304578.948446
"01b78983d268b52137e5ac1b",671614879.350868
"01b7bb1556b5c32df8f618cc",652503971.150214
"01cac7d033166094ab9f87b0",550761520.203192
"01cda25ee8545b9fe19717ed",812332073.241582
"01db5867a69f8ea7849d69e8",762998514.235656
"01e033f5bd502c4ad398ece7",579726123.716358
"01e907d7672006fa2bba8b0f",580993668.183804
"01e9c7531cf3c63c04b9189f",540510829.423268
"01eb0a2c1033c30830161321",512216915.770149
"01edceb6c5afc2af1e129e86",411369267.758441
"01f6c99999c154461765f4c4",471576353.164571
"01f855427cbe3eb51b38288f",719136322.110024
"01f8b6799e2910f7769db175",763979696.735693
"01fb5931cb55f5308382818e",999776476.331086
"01fe5add1e7df4b15dd73bc9",757618313.982503
"020473766363019ee40d6685",698080678.91053
"02060d2f56e979a61427f806",792983677.66953
"02091877f01c926c350b013b",733895693.605675
"020dfae44183c65b708727c7",499640372.174421
"022357a3d48ea87d58ffb46e",523824716.783705
"02259637b8ef1311c69d3d90",743551169.858002
"02277f636716264116015dde",468512960.247872
"0232a50c9afca03cbf4277c8",641796865.346582
