"property_id","price"
"0006c9478f4e7edc53d84916",535033845.58553
"00076c8f390d5dcccc133309",535033845.58553
"001399d3861c5792ccb8b515",843155102.07859
"0016e35cfd881ee2e37b49b3",535033845.58553
"001c03f6103d35389825b62e",654827183.976052
"001d77bfb387bdf0b53e9e83",654827183.976052
"001dbdd202e9908ee42713a8",654827183.976052
"00304df33a3c9a7e396ddd3a",654827183.976052
"0037d98f6ac46a86e36def45",535033845.58553
"0038a3b703f4ec779bbcfe6b",535033845.58553
"004776514ad269b380581066",535033845.58553
"004c9da9ef1b3b5e309e475a",535033845.58553
"00571815d5a7f208eb3e7737",843155102.07859
"00586a92b53f4a8f9f6b3022",654827183.976052
"005ab848b35907e42aa0f4f2",843155102.07859
"0064cd1c55914cc8370a096f",535033845.58553
"0083ef74db679d22463a1afe",535033845.58553
"00858277a3cf4f31b8e3f738",535033845.58553
"008c7a02d158f3b17ee8e015",535033845.58553
"00a5133e7373eae3f0be8f2e",535033845.58553
"00af33cff3ff7c6927306df4",654827183.976052
"00ba709f184e70be13e5bf9b",843155102.07859
"00bff9be2d524083e3b3149d",654827183.976052
"00c1165df93a4cfe679f54e2",535033845.58553
"00c75d59ed4777481a50cbd3",654827183.976052
"00ce045307538da1b0bb7972",535033845.58553
"00cea81b78d6007eb405d5b3",654827183.976052
"00dd36caffef00fcde85b235",654827183.976052
"00dea98fbfbfeae74c513bb6",843155102.07859
"00e7c5894c739852052f566a",535033845.58553
"00e80be4feb1e8593b7713fe",535033845.58553
"00e9afbd1d27062a7bd40a3c",654827183.976052
"00eb120ba4410ed8efa24a8e",535033845.58553
"00f2621035b1969d53f03fca",843155102.07859
"00f5ba660a4fcf6ddb96220a",843155102.07859
"00f6a62599f25ac506113149",843155102.07859
"0100b3a412accebf6a3aa4b1",535033845.58553
"01018b9796a105be650ec802",654827183.976052
"010e676743f6afc01fd0838b",654827183.976052
"011a6d0f12ba108ef15076b4",535033845.58553
"011c2017b63235bf0ed3f241",535033845.58553
"01230eede2a4a74ec4ee5105",654827183.976052
"0123237414f757b9c3809f88",843155102.07859
"012b8d616667a6dcece0dfaf",843155102.07859
"013e2a07f94a99323b64d370",654827183.976052
"014799b9ef7d5244fb6640ff",843155102.07859
"0152ffa8757aaaf417e9f997",843155102.07859
"015d17895f32e2a8b616ca1b",654827183.976052
"01636da0aa2bc223af023a13",535033845.58553
"016bb199b12846ccb0b03191",654827183.976052
"016dd08801ad1a1e7f6e695b",654827183.976052
"0172678cb0737e21a317eda4",535033845.58553
"017487de3455d9f642a7fadc",654827183.976052
"0181972aeb6bf451012a47c6",654827183.976052
"0183b38955437e8d0128a013",843155102.07859
"019cd320e02a64ba3ba9a37d",654827183.976052
"019f4a25794ef01294845b51",535033845.58553
"01a5a230e8a808d844e64397",843155102.07859
"01abe3cfc94be46c1153c82d",535033845.58553
"01afa737bcfa6b1ab530eb09",843155102.07859
"01b78983d268b52137e5ac1b",535033845.58553
"01b7bb1556b5c32df8f618cc",535033845.58553
"01cac7d033166094ab9f87b0",535033845.58553
"01cda25ee8545b9fe19717ed",843155102.07859
"01db5867a69f8ea7849d69e8",535033845.58553
"01e033f5bd502c4ad398ece7",535033845.58553
"01e907d7672006fa2bba8b0f",535033845.58553
"01e9c7531cf3c63c04b9189f",535033845.58553
"01eb0a2c1033c30830161321",535033845.58553
"01edceb6c5afc2af1e129e86",535033845.58553
"01f6c99999c154461765f4c4",535033845.58553
"01f855427cbe3eb51b38288f",535033845.58553
"01f8b6799e2910f7769db175",843155102.07859
"01fb5931cb55f5308382818e",843155102.07859
"01fe5add1e7df4b15dd73bc9",654827183.976052
"020473766363019ee40d6685",654827183.976052
"02060d2f56e979a61427f806",654827183.976052
"02091877f01c926c350b013b",535033845.58553
"020dfae44183c65b708727c7",535033845.58553
"022357a3d48ea87d58ffb46e",535033845.58553
"02259637b8ef1311c69d3d90",654827183.976052
"02277f636716264116015dde",535033845.58553
"0232a50c9afca03cbf4277c8",535033845.58553
"024c5c787d005adbe770b9bf",535033845.58553
"024d2e34a561efaf4811c17a",654827183.976052
"024e94e72ae88464621539eb",843155102.07859
"0252fcaf7bcde09274d34be5",654827183.976052
"025a98586386211b1519f9be",535033845.58553
"025b094e1ea7248f4aba72f0",535033845.58553
"025d96090a8e5bd6f786e9b6",535033845.58553
"026c6384ceba017c5f2cd66e",535033845.58553
"0274166db611aabe4e946a83",535033845.58553
"02779b92b2f9bafde0c75c11",535033845.58553
"027947dd01dc991ffefc5082",535033845.58553
"0283890ab76b10547b27e634",654827183.976052
"02888257efaae858fdc7938e",654827183.976052
"028adaf559a05c8882893767",843155102.07859
"029224b78e8f358aa9c38e94",535033845.58553
"02990998f3621fc5a3d0ee63",535033845.58553
"02a0a38b45e1b196165b0098",535033845.58553
"02a2ebb6eca5772e3526d78b",654827183.976052
"02a9c37b3d92a6da473c6fbc",535033845.58553
"02b47e60ab77588aff6cb433",535033845.58553
"02c6e8c7f36a2c68851600c6",654827183.976052
"02cb957c3db9ded3691a9004",535033845.58553
"02ce5bc5d5d286a4cc0928f6",535033845.58553
"02d598a32d864c289e3ba6b0",654827183.976052
"02d5bac2567ee9e19041ad42",654827183.976052
"02d89daa77bb313328fe0c4e",535033845.58553
"02e52d3895522d9be85c4544",535033845.58553
"02e8811bff38125bcf8e1a6d",535033845.58553
"02e89c055b7692dab024defc",535033845.58553
"02e9b077d6cece81387fda35",654827183.976052
"02ea72128a99862e9537718e",535033845.58553
"02ed31afcba033953c79d95d",535033845.58553
"02f6ffcfcdd3dbba94dd7b33",843155102.07859
"03025756be203027ab75aaae",535033845.58553
"03243195c467c67e67a7823e",535033845.58553
"0332c7ec0d3e547ec6d61664",654827183.976052
"033307467830cb865a785e3e",535033845.58553
"033521a46dae036839ad6c90",535033845.58553
"033599f7e7ecd8d9c8cfba46",535033845.58553
"033d3f8ff56907db4c453700",654827183.976052
"03463535ae93b8b123eaba8b",535033845.58553
"0349908483ce628a0a5fc164",654827183.976052
"034a30994bb2e0e446e35957",654827183.976052
"0356797c1683d002bcd94899",843155102.07859
"0357d0ee6e0646113ea543cf",654827183.976052
"035c61042b7dbc7ef888d1a7",654827183.976052
"035d955df5a765531d1d0d07",535033845.58553
"035de58d60807ee2c272ce82",843155102.07859
"035ea0f13f2ca01c902d5388",535033845.58553
"036177aff84b1901e0f18759",535033845.58553
"0367da7dc5374f1957a1b7f6",654827183.976052
"036fc9e01b2b1e3ef4574372",654827183.976052
"0379b6a001e4018c34e944da",654827183.976052
"038272b33c075765464761e8",535033845.58553
"038bb35043651579f443c481",535033845.58553
"0391d158ab104c5cdba31872",654827183.976052
"039a9029c4341b1528ca6b46",535033845.58553
"03a84af05df0f577e09d60c1",535033845.58553
"03ad99f1799f2a20c8cc0a50",843155102.07859
"03aea1b6ff072f117ec733af",535033845.58553
"03be8ec62dae56680beb2cf3",535033845.58553
"03d54a6e80d48c96a7f6a1fa",654827183.976052
"03de77e22e987fc3fed4eb78",535033845.58553
"03eb8da7205428e61bfb2845",535033845.58553
"03f518e2e5861002772345fd",535033845.58553
"03fb5bfbc1895115a04e8116",535033845.58553
"042bd2cfb2d33467149ece1e",654827183.976052
"042ff73057dce4d92d383cf7",535033845.58553
"04308f869d7c992ed3ea646a",535033845.58553
"0449a82dd1667c8c564904f8",843155102.07859
"044b8431b186eb022cf6fc24",535033845.58553
"044e2daf937c0d8373f2e914",654827183.976052
